BHID,PROYECTO,FECHA,HOLE_TYPE,COD_MES,DEPTH,XCOLLAR,YCOLLAR,ZCOLLAR,TIPO_COORD,LOC_CANAL,LEV_TOPO,SURVTYPE,IS_VALIDX,FAKE1,FAKE2
10103001381,MAND_OC_12,5/3/2012,8,201205,0.8,389871.575,8702833.815,4523.208,EJE,,3,0,2,0,0
10103001383,MAND_OC_12,5/3/2012,8,201205,0.5,389870.809,8702834.458,4523.208,EJE,,3,0,2,0,0
10103001488,MAND_OC_12,5/9/2012,8,201205,1.9,389457.797,8702354.125,4082.922,EJE,2,3,0,2,0,0
10103001492,MAND_OC_12,5/9/2012,8,201205,0.2,389421.966,8702307.823,3928.912,EJE,2,3,0,2,0,0
10103001500,MAND_OC_12,5/9/2012,8,201205,0.6,389826.839,8702801.748,4389.323,EJE,2,3,0,2,0,0
10103001520,MAND_OC_12,5/10/2012,8,201205,1.2,389456.035,8702351.687,4082.922,EJE,2,3,0,2,0,0
10103001533,MAND_OC_12,5/10/2012,8,201205,0.9,389179.386,8702009.437,3918.325,EJE,2,3,0,2,0,0
10103001722,MAND_OC_12,5/8/2012,8,201205,0.7,389399.417,8702287.484,3928.912,EJE,2,3,0,2,0,0
10103001747,MAND_OC_12,5/8/2012,8,201205,0.75,389860.957,8702832.248,4470.98,EJE,,3,0,2,0,0
10103001755,MAND_OC_12,5/7/2012,8,201205,0.35,389185.569,8702018.189,3918.325,EJE,2,3,0,2,0,0
10103002059,MAND_OC_12,5/17/2012,8,201205,0.5,389993.005,8702996.898,4388.451,EJE,2,3,0,2,0,0
10103002413,MAND_OC_12,5/20/2012,8,201205,0.9,389074.582,8701915.504,3989.475,EJE,2,3,0,2,0,0
10103002502,MAND_OC_12,5/21/2012,8,201205,0.8,389831.294,8702793.714,4470.98,EJE,,3,0,2,0,0
10103002516,MAND_OC_12,5/22/2012,8,201205,0.6,389849.636,8702807.398,4523.208,EJE,,3,0,2,0,0
10103002624,MAND_OC_12,5/23/2012,8,201205,0.5,390003.362,8703002.227,4388.451,EJE,2,3,0,2,0,0
10103002861,MAND_OC_12,6/2/2012,8,201206,7.3,389449.897,8702337.449,3928.912,EJE,,,0,2,0,0
10103002973,MAND_OC_12,6/6/2012,8,201206,4.5,389207.947,8702037.931,3984.803,EJE,,,0,2,0,0
10103003218,MAND_OC_12,6/8/2012,8,201206,2.7,389782.118,8702741.549,4390.362,EJE,2,,0,1,0,0
10103003916,MAND_OC_12,6/25/2012,8,201206,3.5,389510.667,8702416.383,3961.487,EJE,,,0,2,0,0
10103004116,MAND_OC_12,7/2/2012,8,201207,3.9,389817.285,8702774.863,4473.092,EJE,,,0,2,0,0
10103004896,MAND_OC_12,7/20/2012,8,201207,4.9,389331.308,8702170.941,3917.51,EJE,2,,0,1,0,0
10103000051,MAND_OC_12,4/3/2012,8,201204,0.5,386135.73,8701196.95,4742.15,EJE,,3,0,2,0,0
10103000283,MAND_OC_12,4/7/2012,8,201204,1.6,389170.1369,8702010.006,3994.743,EJE,2,3,0,2,0,0
10103000298,MAND_OC_12,4/9/2012,8,201204,0.8,389599.799,8702543.767,4053.337,EJE,2,3,0,2,0,0
10103000307,MAND_OC_12,4/5/2012,8,201204,0.4,389164.7996,8702005.86,3994.743,EJE,2,3,0,2,0,0
10103000328,MAND_OC_12,4/6/2012,8,201204,0.55,389186.2594,8702024.627,3990.304,EJE,2,3,0,2,0,0
10103000518,MAND_OC_12,4/13/2012,8,201204,0.9,389883.8392,8702852.829,4522.137,EJE,,3,0,2,0,0
10103000573,MAND_OC_12,4/9/2012,8,201204,0.7,389241.575,8702075.997,3918.217,EJE,2,3,0,2,0,0
10103000595,MAND_OC_12,4/10/2012,8,201204,0.8,389224.964,8702060.47,3918.217,EJE,2,3,0,2,0,0
10103000609,MAND_OC_12,4/12/2012,8,201204,0.5,389224.8864,8702055.9,3918.217,EJE,2,3,0,2,0,0
10103000610,MAND_OC_12,4/12/2012,8,201204,1.1,389224.5034,8702056.222,3918.217,EJE,2,3,0,2,0,0
10103000637,MAND_OC_12,4/13/2012,8,201204,0.55,389221.4207,8702052.964,3918.217,EJE,2,3,0,2,0,0
10103000810,MAND_OC_12,4/18/2012,8,201204,1.4,389837.1628,8702824.563,4280.403,EJE,2,3,0,2,0,0
10103000839,MAND_OC_12,4/19/2012,8,201204,0.3,389208.8332,8702044.913,3917.95,EJE,2,3,0,2,0,0
10103000863,MAND_OC_12,4/20/2012,8,201204,1.4,389394.868,8702273.95,3923,EJE,2,3,0,2,0,0
10103000909,MAND_OC_12,4/19/2012,8,201204,1,389831.4058,8702824.234,4280.403,EJE,2,3,0,2,0,0
10103000958,MAND_OC_12,4/23/2012,8,201204,0.55,389350.838,8702203.546,3922.472,EJE,2,3,0,2,0,0
10103000987,MAND_OC_12,4/24/2012,8,201204,1.1,389379.458,8702250.845,3923.786,EJE,2,3,0,2,0,0
10103001028,MAND_OC_12,4/23/2012,8,201204,1.4,389877.8684,8702843.503,4522.137,EJE,,3,0,2,0,0
10103001179,MAND_OC_12,4/29/2012,8,201204,0.3,389816.133,8702805.921,4279.653,EJE,2,3,0,2,0,0
10103001181,MAND_OC_12,5/1/2012,8,201205,0.9,389477.971,8702370.482,4082.922,EJE,2,3,0,2,0,0
10103001268,MAND_OC_12,4/27/2012,8,201204,0.7,389269.533,8702098.018,3990.304,EJE,2,3,0,2,0,0
10103001281,MAND_OC_12,4/28/2012,8,201204,0.35,389194.392,8702026.897,3918.122,EJE,2,3,0,2,0,0
10103001309,MAND_OC_12,5/1/2012,8,201205,0.25,389193.662,8702023.071,3918.325,EJE,2,3,0,2,0,0
10103001328,MAND_OC_12,5/2/2012,8,201205,1.4,389191.105,8702022.478,3918.325,EJE,2,3,0,2,0,0
10103001433,MAND_OC_12,5/7/2012,8,201205,0.7,389859.027,8702826.125,4470.98,EJE,,3,0,2,0,0
10103001512,MAND_OC_12,5/9/2012,8,201205,0.3,389987.13,8702983.648,4388.451,EJE,2,3,0,2,0,0
10103001682,MAND_OC_12,5/4/2012,8,201205,2,389408.735,8702290.494,3928.912,EJE,2,3,0,2,0,0
10103001728,MAND_OC_12,5/8/2012,8,201205,0.5,389180.372,8702015.625,3918.325,EJE,2,3,0,2,0,0
10103001754,MAND_OC_12,5/7/2012,8,201205,0.6,389186.029,8702017.804,3918.325,EJE,2,3,0,2,0,0
10103001874,MAND_OC_12,5/14/2012,8,201205,1.2,389842.471,8702809.278,4470.98,EJE,,3,0,2,0,0
10103001908,MAND_OC_12,5/14/2012,8,201205,0.6,389819.863,8702791.143,4389.323,EJE,2,3,0,2,0,0
10103001911,MAND_OC_12,5/14/2012,8,201205,1.5,389818.56,8702792.236,4389.323,EJE,2,3,0,2,0,0
10103001931,MAND_OC_12,5/15/2012,8,201205,0.4,389817.31,8702788.669,4389.323,EJE,2,3,0,2,0,0
10103001962,MAND_OC_12,5/16/2012,8,201205,1.4,389174.239,8702004.709,3918.325,EJE,2,3,0,2,0,0
10103002028,MAND_OC_12,5/13/2012,8,201205,2.2,389067.892,8701903.763,3989.475,EJE,2,3,0,2,0,0
10103002098,MAND_OC_12,5/20/2012,8,201205,0.3,389534.172,8702440.548,4060.249,EJE,2,3,0,2,0,0
10103002110,MAND_OC_12,5/15/2012,8,201205,0.5,389859.279,8702816.396,4523.208,EJE,2,3,0,2,0,0
10103002134,MAND_OC_12,5/17/2012,8,201205,0.45,389837.826,8702802.175,4470.98,EJE,,3,0,2,0,0
10103002170,MAND_OC_12,5/19/2012,8,201205,1.5,389834.429,8702798.482,4470.98,EJE,,3,0,2,0,0
10103002404,MAND_OC_12,5/20/2012,8,201205,0.4,389543.317,8702456.918,4060.249,EJE,2,3,0,2,0,0
10103002426,MAND_OC_12,5/22/2012,8,201205,0.8,389145.973,8701990.725,3989.475,EJE,2,3,0,2,0,0
10103002535,MAND_OC_12,5/23/2012,8,201205,1,389886.838,8702857.569,4470.98,EJE,,3,0,2,0,0
10103002579,MAND_OC_12,5/26/2012,8,201205,3.9,389844.992,8702801.291,4523.208,EJE,2,,0,1,0,0
10103002606,MAND_OC_12,5/21/2012,8,201205,0.6,390002.2361,8703000.581,4388.451,EJE,2,3,0,2,0,0
10103002631,MAND_OC_12,5/23/2012,8,201205,0.7,389970.565,8702966.475,4388.451,EJE,2,3,0,2,0,0
10103002633,MAND_OC_12,5/23/2012,8,201205,0.8,389969.735,8702967.196,4388.451,EJE,2,3,0,2,0,0
10103003354,MAND_OC_12,6/12/2012,8,201206,3.4,390018.618,8703021.166,4388.451,EJE,,,0,2,0,0
10103003846,MAND_OC_12,6/29/2012,8,201206,5.6,389466.346,8702371.782,4060.249,EJE,,,0,2,0,0
10103004345,MAND_OC_12,7/27/2012,8,201207,8.8,389895.099,8702859.874,4489.57,EJE,2,,0,2,0,0
10103000026,MAND_OC_12,4/2/2012,8,201204,0.9,386228.937,8700855.277,4657.321,EJE,,3,0,2,0,0
10103000080,MAND_OC_12,4/4/2012,8,201204,1,389590.801,8702510.689,3967.235,EJE,2,3,0,2,0,0
10103000182,MAND_OC_12,4/5/2012,8,201204,0.6,389885.754,8702871.585,4390.289,EJE,2,3,0,2,0,0
10103000313,MAND_OC_12,4/5/2012,8,201204,0.5,389226.4649,8702056.512,3990.304,EJE,2,3,0,2,0,0
10103000360,MAND_OC_12,4/8/2012,8,201204,0.7,389227.7588,8702065.607,3918.217,EJE,2,3,0,2,0,0
10103000439,MAND_OC_12,4/13/2012,8,201204,0.2,389602.4557,8702554.673,4053.337,EJE,2,3,0,2,0,0
10103000544,MAND_OC_12,4/18/2012,8,201204,0.6,389882.4045,8702851.467,4522.137,EJE,2,3,0,2,0,0
10103000621,MAND_OC_12,4/12/2012,8,201204,1.55,389237.5123,8702068.232,3990.304,EJE,2,3,0,2,0,0
10103000639,MAND_OC_12,4/13/2012,8,201204,0.4,389220.1951,8702053.992,3918.217,EJE,2,3,0,2,0,0
10103000665,MAND_OC_12,4/14/2012,8,201204,1,389217.3317,8702052.293,3918.217,EJE,2,3,0,2,0,0
10103000814,MAND_OC_12,4/18/2012,8,201204,0.4,389834.8647,8702826.491,4280.403,EJE,2,3,0,2,0,0
10103000835,MAND_OC_12,4/19/2012,8,201204,1.2,389211.2081,8702042.921,3917.95,EJE,2,3,0,2,0,0
10103000879,MAND_OC_12,4/21/2012,8,201204,0.4,389907.1969,8702896.262,4390.289,EJE,2,3,0,2,0,0
10103000902,MAND_OC_12,4/19/2012,8,201204,1.1,389875.481,8702867.48,4280.403,EJE,2,3,0,2,0,0
10103000923,MAND_OC_12,4/21/2012,8,201204,1,389349.497,8702198.14,3922.472,EJE,2,3,0,2,0,0
10103000936,MAND_OC_12,4/21/2012,8,201204,0.15,389870.9186,8702868.011,4280.403,EJE,2,3,0,2,0,0
10103000999,MAND_OC_12,4/26/2012,8,201204,1.2,389357.99,8702215.022,3922.472,EJE,2,3,0,2,0,0
10103001120,MAND_OC_12,4/24/2012,8,201204,1,389628.283,8702579.217,4053.336,EJE,2,3,0,2,0,0
10103001348,MAND_OC_12,5/4/2012,8,201205,1,389409.591,8702294.357,3928.912,EJE,2,3,0,2,0,0
10103001435,MAND_OC_12,5/7/2012,8,201205,1.2,389858.108,8702826.897,4470.98,EJE,,3,0,2,0,0
10103001689,MAND_OC_12,5/4/2012,8,201205,0.9,389403.297,8702295.058,3928.912,EJE,2,3,0,2,0,0
10103001730,MAND_OC_12,5/8/2012,8,201205,0.3,389980.659,8702977.146,4388.451,EJE,,3,0,2,0,0
10103001763,MAND_OC_12,5/7/2012,8,201205,0.5,389277.64,8702121.492,3918.325,EJE,2,3,0,2,0,0
10103001767,MAND_OC_12,5/7/2012,8,201205,1.15,389404.609,8702289.042,3928.912,EJE,2,3,0,2,0,0
10103001774,MAND_OC_12,5/14/2012,8,201205,0.8,389048.787,8701884.801,3989.475,EJE,2,3,0,2,0,0
10103001884,MAND_OC_12,5/12/2012,8,201205,0.6,389176.841,8702008.084,3918.325,EJE,2,3,0,2,0,0
10103001934,MAND_OC_12,5/15/2012,8,201205,0.7,389815.855,8702789.89,4389.323,EJE,2,3,0,2,0,0
10103001965,MAND_OC_12,5/16/2012,8,201205,0.3,389172.247,8702006.38,3918.325,EJE,2,3,0,2,0,0
10103002005,MAND_OC_12,5/11/2012,8,201205,0.6,389452.302,8702351.12,4082.922,EJE,2,3,0,2,0,0
10103002073,MAND_OC_12,5/18/2012,8,201205,0.8,389041.56,8701881.582,3989.475,EJE,2,3,0,2,0,0
10103002304,MAND_OC_12,5/17/2012,8,201205,0.6,389505.06,8702426.64,4060.249,EJE,2,3,0,2,0,0
10103002367,MAND_OC_12,5/19/2012,8,201205,1,389039.671,8701876.939,3989.475,EJE,2,3,0,2,0,0
10103002372,MAND_OC_12,5/19/2012,8,201205,0.6,389037.935,8701878.448,3989.475,EJE,2,3,0,2,0,0
10103002615,MAND_OC_12,5/21/2012,8,201205,1,389805.923,8702777.247,4390.959,EJE,2,3,0,2,0,0
10103003028,MAND_OC_12,6/8/2012,8,201206,3.5,389883.607,8702847.341,4512.369,EJE,2,,0,1,0,0
10103003064,MAND_OC_12,6/14/2012,8,201206,3.9,389876.666,8702838.126,4512.369,EJE,,,0,2,0,0
10103003274,MAND_OC_12,6/9/2012,8,201206,5.4,389488.505,8702384.764,3962.065,EJE,2,,0,1,0,0
10103003667,MAND_OC_12,6/18/2012,8,201206,8.3,389498.835,8702398.302,3962.101,EJE,,,0,2,0,0
10103003853,MAND_OC_12,6/29/2012,8,201206,3.8,390038.196,8703045.479,4388.05,EJE,,,0,2,0,0
10103004184,MAND_OC_12,7/11/2012,8,201207,3.9,389899.567,8702869.236,4474,EJE,2,,0,1,0,0
10103004337,MAND_OC_12,7/26/2012,8,201207,3.6,389295.077,8702138.921,3912.813,EJE,2,,0,1,0,0
10103004427,MAND_OC_12,7/6/2012,8,201207,4.1,389263.552,8702095.253,3913.267,EJE,2,,0,2,0,0
10103004508,MAND_OC_12,7/9/2012,8,201207,5.8,389516.342,8702410.177,3928.264,EJE,2,,0,1,0,0
10103004565,MAND_OC_12,7/11/2012,8,201207,5.2,389072.858,8701908.481,3984.457,EJE,2,,0,2,0,0
10103004689,MAND_OC_12,7/24/2012,8,201207,4.7,389909.815,8702880.274,4501.352,EJE,,,0,2,0,0
10103004943,MAND_OC_12,7/22/2012,8,201207,4.6,389286.102,8702126.902,3912.785,EJE,2,,0,1,0,0
10103005248,MAND_OC_12,8/5/2012,8,201208,4.4,389497.295,8702394.962,4086.53,EJE,,,0,2,0,0
10103005686,MAND_OC_12,8/30/2012,8,201208,4,390120.361,8703166.03,4520.214,EJE,2,,0,1,0,0
10103006134,MAND_OC_12,8/31/2012,8,201208,9.1,389411.798,8702293.77,3923.64,EJE,2,,0,1,0,0
10103006692,MAND_OC_12,9/11/2012,8,201209,7.95,389482.077,8702377.057,3923.853,EJE,2,3,0,1,0,0
10103000200,MAND_OC_12,4/7/2012,8,201204,0.4,389172.2818,8702008.206,3994.743,EJE,2,3,0,2,0,0
10103000324,MAND_OC_12,4/6/2012,8,201204,1.1,389166.8722,8702008.876,3994.743,EJE,2,3,0,2,0,0
10103000351,MAND_OC_12,4/8/2012,8,201204,1.15,389232.5466,8702061.59,3918.217,EJE,2,3,0,2,0,0
10103000365,MAND_OC_12,4/9/2012,8,201204,0.3,389174.546,8702012.847,3994.743,EJE,2,3,0,2,0,0
10103000381,MAND_OC_12,4/10/2012,8,201204,1.1,389926.6682,8702923.064,4281.96,EJE,2,3,0,2,0,0
10103000433,MAND_OC_12,4/13/2012,8,201204,0.6,389604.141,8702553.259,4053.337,EJE,2,3,0,2,0,0
10103000448,MAND_OC_12,4/16/2012,8,201204,1.1,389898.3434,8702887.019,4390.289,EJE,2,3,0,2,0,0
10103000590,MAND_OC_12,4/10/2012,8,201204,1.8,389228.5269,8702057.482,3918.217,EJE,2,3,0,2,0,0
10103000643,MAND_OC_12,4/13/2012,8,201204,0.5,389217.8971,8702055.921,3918.217,EJE,2,3,0,2,0,0
10103000657,MAND_OC_12,4/14/2012,8,201204,1.45,389252.9626,8702088.956,3918.217,EJE,2,3,0,2,0,0
10103000885,MAND_OC_12,4/21/2012,8,201204,1.1,389207.103,8702037.957,3917.95,EJE,2,3,0,2,0,0
10103000933,MAND_OC_12,4/21/2012,8,201204,0.5,389872.1827,8702866.95,4280.403,EJE,2,3,0,2,0,0
10103000943,MAND_OC_12,4/22/2012,8,201204,0.8,389380.1957,8702258.834,3923,EJE,2,3,0,2,0,0
10103000952,MAND_OC_12,4/23/2012,8,201204,1,389352.868,8702201.843,3922.472,EJE,2,3,0,2,0,0
10103000970,MAND_OC_12,4/24/2012,8,201204,0.5,389265.23,8702098.86,3918.216,EJE,2,3,0,2,0,0
10103000989,MAND_OC_12,4/24/2012,8,201204,0.7,389378.386,8702251.745,3923.786,EJE,2,3,0,2,0,0
10103001123,MAND_OC_12,4/25/2012,8,201204,1,389877.946,8702869.97,4280.403,EJE,2,3,0,2,0,0
10103001145,MAND_OC_12,4/26/2012,8,201204,1.3,389881.407,8702872.871,4280.526,EJE,,3,0,2,0,0
10103001158,MAND_OC_12,4/27/2012,8,201204,0.7,389914.88,8702907.438,4390.289,EJE,2,3,0,2,0,0
10103001257,MAND_OC_12,4/26/2012,8,201204,0.4,389198.106,8702030.143,3918.122,EJE,2,3,0,2,0,0
10103001259,MAND_OC_12,4/26/2012,8,201204,0.95,389197.379,8702030.754,3918.122,EJE,2,3,0,2,0,0
10103001318,MAND_OC_12,5/1/2012,8,201205,1.1,389269.944,8702108.631,3918.325,EJE,2,3,0,2,0,0
10103001504,MAND_OC_12,5/9/2012,8,201205,1.05,389824.963,8702803.323,4389.323,EJE,2,3,0,2,0,0
10103001522,MAND_OC_12,5/10/2012,8,201205,0.4,389454.503,8702352.973,4082.922,EJE,2,3,0,2,0,0
10103001537,MAND_OC_12,5/10/2012,8,201205,0.8,389987.642,8702986.377,4388.451,EJE,2,3,0,2,0,0
10103001759,MAND_OC_12,5/7/2012,8,201205,1.3,389280.244,8702119.307,3918.325,EJE,2,3,0,2,0,0
10103001760,MAND_OC_12,5/7/2012,8,201205,0.65,389279.248,8702120.142,3918.325,EJE,2,3,0,2,0,0
10103001762,MAND_OC_12,5/7/2012,8,201205,0.65,389278.138,8702121.074,3918.325,EJE,2,3,0,2,0,0
10103001831,MAND_OC_12,5/11/2012,8,201205,0.8,389916.795,8702904.835,4470.98,EJE,2,3,0,2,0,0
10103001852,MAND_OC_12,5/12/2012,8,201205,0.8,389862.996,8702823.518,4523.208,EJE,2,3,0,2,0,0
10103001891,MAND_OC_12,5/12/2012,8,201205,1.2,389057.189,8701895.209,3989.475,EJE,2,3,0,2,0,0
10103001919,MAND_OC_12,5/14/2012,8,201205,0.5,389509.308,8702435.286,4060.249,EJE,2,3,0,2,0,0
10103002183,MAND_OC_12,5/20/2012,8,201205,0.55,389879.587,8702853.679,4470.98,EJE,,3,0,2,0,0
10103002195,MAND_OC_12,5/21/2012,8,201205,0.5,389852.406,8702808.389,4523.208,EJE,,3,0,2,0,0
10103002286,MAND_OC_12,6/1/2012,8,201206,1.75,389836.023,8702790.586,4523.208,EJE,,,0,2,0,0
10103002305,MAND_OC_12,5/17/2012,8,201205,0.8,389540.577,8702450.101,4060.249,EJE,2,3,0,2,0,0
10103002354,MAND_OC_12,5/19/2012,8,201205,0.7,389974.484,8702969.81,4388.451,EJE,2,3,0,2,0,0
10103002364,MAND_OC_12,5/19/2012,8,201205,2,389041.709,8701875.168,3989.475,EJE,2,3,0,2,0,0
10103002394,MAND_OC_12,5/21/2012,8,201205,1.3,389497.899,8702414.509,4060.249,EJE,2,3,0,2,0,0
10103002518,MAND_OC_12,5/22/2012,8,201205,0.9,389848.127,8702808.71,4523.208,EJE,,3,0,2,0,0
10103002523,MAND_OC_12,5/22/2012,8,201205,0.5,389829.407,8702791.145,4470.98,EJE,,3,0,2,0,0
10103003023,MAND_OC_12,6/8/2012,8,201206,4,389824.266,8702779.427,4523.208,EJE,2,,0,1,0,0
10103003202,MAND_OC_12,6/7/2012,8,201206,5.3,389113.235,8701948.751,3989.678,EJE,,,0,2,0,0
10103003560,MAND_OC_12,6/26/2012,8,201206,3.7,390150.708,8703211.948,4494.448,EJE,,,0,2,0,0
10103003725,MAND_OC_12,6/20/2012,8,201206,4.2,389246.302,8702074.01,3984.878,EJE,,,0,2,0,0
10103003839,MAND_OC_12,6/28/2012,8,201206,0.8,390035.682,8703042.989,4388.05,EJE,,,0,2,0,0
10103003933,MAND_OC_12,6/25/2012,8,201206,6.1,389379.206,8702246.895,3917.943,EJE,,,0,2,0,0
10103003956,MAND_OC_12,6/26/2012,8,201206,4.7,389471.25,8702379.402,4060.249,EJE,,,0,2,0,0
10103004648,MAND_OC_12,7/20/2012,8,201207,4.3,390164.745,8703233.784,4494.766,EJE,,,0,2,0,0
10103000005,MAND_OC_12,4/2/2012,8,201204,0.65,389155.9718,8701999.201,3994.743,EJE,2,3,0,2,0,0
10103000060,MAND_OC_12,4/3/2012,8,201204,0.8,389578.6975,8702516.761,4053.337,EJE,2,3,0,2,0,0
10103000179,MAND_OC_12,4/5/2012,8,201204,0.7,389592.2079,8702537.12,4053.337,EJE,,3,0,2,0,0
10103000300,MAND_OC_12,4/9/2012,8,201204,1,389599.1862,8702544.281,4053.337,EJE,2,3,0,2,0,0
10103000319,MAND_OC_12,4/6/2012,8,201204,0.9,389170.9322,8702005.469,3994.743,EJE,2,3,0,2,0,0
10103000331,MAND_OC_12,4/6/2012,8,201204,0.75,389184.3443,8702026.234,3990.304,EJE,2,3,0,2,0,0
10103000350,MAND_OC_12,4/8/2012,8,201204,0.9,389233.236,8702061.011,3918.217,EJE,2,3,0,2,0,0
10103000362,MAND_OC_12,4/9/2012,8,201204,0.3,389175.81,8702011.786,3994.743,EJE,2,3,0,2,0,0
10103000369,MAND_OC_12,4/9/2012,8,201204,1,389596.888,8702546.21,4053.337,EJE,2,3,0,2,0,0
10103000453,MAND_OC_12,4/16/2012,8,201204,0.5,389841.357,8702830.032,4280.403,EJE,2,3,0,2,0,0
10103000527,MAND_OC_12,4/17/2012,8,201204,0.55,388838.5077,8701555.777,4476.2,EJE,,3,0,2,0,0
10103000614,MAND_OC_12,4/12/2012,8,201204,0.55,389221.784,8702058.503,3918.217,EJE,2,3,0,2,0,0
10103000641,MAND_OC_12,4/13/2012,8,201204,0.9,389219.0461,8702054.957,3918.217,EJE,2,3,0,2,0,0
10103000646,MAND_OC_12,4/14/2012,8,201204,0.4,389243.1971,8702071.242,3990.304,EJE,2,3,0,2,0,0
10103000726,MAND_OC_12,4/17/2012,8,201204,1.2,389256.2232,8702088.95,3918.217,EJE,2,3,0,2,0,0
10103000900,MAND_OC_12,4/22/2012,8,201204,0.6,389911.0123,8702899.373,4390.289,EJE,2,3,0,2,0,0
10103000920,MAND_OC_12,4/21/2012,8,201204,1,389899.6262,8702896.799,4281.96,EJE,2,3,0,2,0,0
10103000930,MAND_OC_12,4/21/2012,8,201204,0.6,389874.481,8702865.022,4280.403,EJE,2,3,0,2,0,0
10103000990,MAND_OC_12,4/24/2012,8,201204,0.4,389377.849,8702252.195,3923.786,EJE,2,3,0,2,0,0
10103001107,MAND_OC_12,4/23/2012,8,201204,0.4,389486.524,8702389.992,4082.922,EJE,2,3,0,2,0,0
10103001110,MAND_OC_12,4/24/2012,8,201204,1.4,389913.525,8702902.401,4390.289,EJE,2,3,0,2,0,0
10103001137,MAND_OC_12,4/26/2012,8,201204,1.1,389930.9969,8702927.881,4281.96,EJE,2,3,0,2,0,0
10103001159,MAND_OC_12,4/27/2012,8,201204,0.5,389914.256,8702907.756,4390.289,EJE,2,3,0,2,0,0
10103001169,MAND_OC_12,4/27/2012,8,201204,1.3,389633.761,8702580.226,4053.336,EJE,2,3,0,2,0,0
10103001187,MAND_OC_12,5/1/2012,8,201205,0.8,389537.119,8702473.848,4060.249,EJE,2,3,0,2,0,0
10103001191,MAND_OC_12,5/1/2012,8,201205,0.3,389534.361,8702476.162,4060.249,EJE,2,3,0,2,0,0
10103001350,MAND_OC_12,5/4/2012,8,201205,0.75,389407.772,8702295.407,3928.912,EJE,2,3,0,2,0,0
10103001523,MAND_OC_12,5/10/2012,8,201205,0.5,389287.52,8702128.506,3918.325,EJE,2,3,0,2,0,0
10103001725,MAND_OC_12,5/8/2012,8,201205,1.4,389182.593,8702013.761,3918.325,EJE,2,3,0,2,0,0
10103001803,MAND_OC_12,5/9/2012,8,201205,1.4,389864.238,8702833.65,4470.98,EJE,,3,0,2,0,0
10103001851,MAND_OC_12,5/12/2012,8,201205,0.4,389863.303,8702823.261,4523.208,EJE,2,3,0,2,0,0
10103001882,MAND_OC_12,5/12/2012,8,201205,0.9,389177.914,8702007.184,3918.325,EJE,2,3,0,2,0,0
10103001901,MAND_OC_12,5/13/2012,8,201205,1.2,389174.698,8702007.889,3918.325,EJE,2,3,0,2,0,0
10103001954,MAND_OC_12,5/16/2012,8,201205,0.7,389069.136,8701909.4,3989.475,EJE,2,3,0,2,0,0
10103002035,MAND_OC_12,5/13/2012,8,201205,1,389052.534,8701890.078,3989.475,EJE,2,3,0,2,0,0
10103002118,MAND_OC_12,5/16/2012,8,201205,0.4,389839.596,8702806.351,4470.98,EJE,,3,0,2,0,0
10103002374,MAND_OC_12,5/19/2012,8,201205,0.6,389302.743,8702147.188,3918.325,EJE,2,3,0,2,0,0
10103002519,MAND_OC_12,5/22/2012,8,201205,0.3,389885.849,8702854.899,4470.98,EJE,,3,0,2,0,0
10103002520,MAND_OC_12,5/22/2012,8,201205,1.1,389885.622,8702855.096,4470.98,EJE,,3,0,2,0,0
10103002597,MAND_OC_12,5/28/2012,8,201205,3.7,389896.049,8702865.975,4470.98,EJE,2,,0,1,0,0
10103002618,MAND_OC_12,5/23/2012,8,201205,0.8,389166.513,8701996.652,3918.325,EJE,2,3,0,2,0,0
10103002802,MAND_OC_12,5/31/2012,8,201205,7.9,389446.955,8702333.213,3928.912,EJE,,,0,2,0,0
10103002835,MAND_OC_12,6/1/2012,8,201206,4.8,389022.956,8701853.182,3989.475,EJE,,,0,2,0,0
10103003398,MAND_OC_12,6/13/2012,8,201206,3.2,389777.391,8702735.647,4390.362,EJE,,,0,2,0,0
10103003609,MAND_OC_12,6/16/2012,8,201206,6.3,389242.035,8702068.523,3984.803,EJE,,,0,2,0,0
10103003706,MAND_OC_12,6/19/2012,8,201206,3.9,389467.186,8702355.702,3962.042,EJE,,,0,2,0,0
10103003840,MAND_OC_12,6/28/2012,8,201206,2.7,390035.157,8703043.593,4388.05,EJE,,,0,2,0,0
10103004008,MAND_OC_12,6/29/2012,8,201206,9,389513.1933,8702425.704,3961.487,EJE,,3,0,2,0,0
10103004112,MAND_OC_12,7/2/2012,8,201207,2.2,389857.318,8702815.322,4512.369,EJE,,,0,2,0,0
10103000055,MAND_OC_12,4/3/2012,8,201204,0.9,389588.4428,8702531.444,4053.337,EJE,2,3,0,2,0,0
10103000073,MAND_OC_12,4/3/2012,8,201204,1.1,389163.546,8702000.586,3994.743,EJE,2,3,0,2,0,0
10103000286,MAND_OC_12,4/7/2012,8,201204,0.7,389184.692,8702021.893,3990.304,EJE,2,3,0,2,0,0
10103000292,MAND_OC_12,4/7/2012,8,201204,0.7,389231.3982,8702060.371,3990.304,EJE,2,3,0,2,0,0
10103000329,MAND_OC_12,4/6/2012,8,201204,0.8,389185.8381,8702024.981,3990.304,EJE,2,3,0,2,0,0
10103000330,MAND_OC_12,4/6/2012,8,201204,1.15,389185.2252,8702025.495,3990.304,EJE,2,3,0,2,0,0
10103000393,MAND_OC_12,4/10/2012,8,201204,0.6,389598.0223,8702548.344,4053.337,EJE,2,3,0,2,0,0
